anonymized_card_code,total_revenue,total_discount,total_items,n_tickets,first_date,last_date,avg_basket,median_basket,max_basket,n_unique_categories,n_unique_brands,n_unique_channels,n_unique_markets,n_unique_cities,tenure_days,avg_inter_purchase_days,repeat_customer,discount_ratio,is_omnichannel,Axe_Desc_first_purchase,Market_Desc_first_purchase,brand_first_purchase,channel_recruitment,salesVatEUR_first_purchase,discountEUR_first_purchase,quantity_first_purchase,first_purchase_dt,countryIsoCode,age_category,age_generation,gender,customer_city,status,RFM_Segment_ID,loyalty_label,rfm_label,second_date,days_to_second,revenue_90d,revenue_365d,discount_365d,high_value,category_path,channel_path,brand_path,value_12m_proxy,margin_12m_proxy,first_purchase_discounted,customer_id,first_category_display,first_channel_display,first_brand_display,country_display,city_display,age_display,gender_display,value_band,days_since_last,risk_band,phase_proxy,winning_path_score,wp_tier,archetype,is_anomaly,high_value_anomaly
-6.64008e+18,1215.8,321.99,10,5,2025-02-10,2025-12-22,243.16,84.9,925.5,3,7,2,3,3,315,78.75,1,0.20938489650732545,1,MAEK UP,EXCLUSIVE,CHARLOTTE TILBURY,estore,26.0,0.0,1.0,2023-08-18 09:10:00,FR,m60yo,babyboomers,2,ANGERS,2,7,Silver,About to Sleep,2025-08-25,196.0,925.5,1215.8,321.99,1,SKINCARE -> MAKE UP -> MAEK UP -> MAEK UP -> MAEK UP,estore -> estore -> estore -> estore -> Store,LA PRAIRIE -> CHARLOTTE TILBURY -> NARS -> LAURA MERCIER -> SEPHORA,1215.8,893.81,0,-6.64008e+18,Make Up,Estore,Charlotte Tilbury,FR,Angers,m60yo,2,Premium,9,Active,Exploration,82.0,Elite,Premium Loyalists,1,1
-7.31993e+18,1181.02,358.29,55,19,2025-02-14,2025-12-22,62.15894736842105,56.7,166.5,7,17,2,4,5,311,17.27777777777778,1,0.23276013278676813,1,FRAGRANCE,SELECTIVE,DIOR,estore,93.75,31.25,1.0,2025-12-02 12:40:00,FR,46-60yo,,2,,2,8,Silver,At Risk,2025-02-21,7.0,123.44999999999999,1181.02,358.29,1,FRAGRANCE -> SKINCARE -> SKINCARE -> SKINCARE -> MAKE UP,estore -> Store -> estore -> estore -> estore,COCO & EVE -> ERBORIAN -> SEPHORA -> ERBORIAN -> SEPHORA,1181.02,822.73,1,-7.31993e+18,Fragrance,Estore,Dior,FR,Unknown,46-60yo,2,Premium,9,Active,Exploration,92.0,Elite,Premium Loyalists,1,1
-8.73532e+18,1151.3899999999999,175.95,32,9,2025-10-06,2025-11-29,127.93222222222221,125.3,269.0,5,9,2,3,3,54,6.75,1,0.1325583497822713,1,SKINCARE|SKINCARE,SELECTIVE|SELECTIVE,CLARINS|CLARINS,store,269.0,0.0,2.0,2025-10-06 17:44:00,FR,15-25yo,gena,2,PARIS,4,8,No Loyalty,At Risk,2025-10-20,14.0,1151.3899999999999,1151.3899999999999,175.95,1,SKINCARE -> SKINCARE -> SKINCARE -> MAEK UP -> MAKE UP,Store -> Store -> estore -> Store -> Store,CLARINS -> CLARINS -> CHARLOTTE TILBURY -> DIOR -> SEPHORA,1151.3899999999999,975.4399999999998,0,-8.73532e+18,Mixed Basket (Skincare + 1 others),Store,Mixed Basket (Clarins + 1 others),FR,Paris,15-25yo,2,Premium,32,Cooling,Exploration,81.4,Elite,Premium Loyalists,1,1
7.04686e+18,1140.52,139.24,24,1,2025-01-06,2025-01-06,1140.52,1140.52,1140.52,4,9,1,3,1,0,,0,0.10880165030943302,0,HAIRCARE|HAIRCARE|MAKE UP|MAKE UP|HAIRCARE|MAEK UP|MAEK UP|MAKE UP|MAEK UP|MAEK UP|MAKE UP|FRAGRANCE|FRAGRANCE|MAEK UP|HAIRCARE|MAKE UP,SELECTIVE|EXCLUSIVE|SEPHORA|EXCLUSIVE|SELECTIVE|SEPHORA|EXCLUSIVE|EXCLUSIVE|SEPHORA|EXCLUSIVE|EXCLUSIVE|SELECTIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE|SEPHORA,GUERLAIN|GISOU|SEPHORA|RARE BEAUTY|GUERLAIN|SEPHORA|REM BEAUTY|REM BEAUTY|SEPHORA|CHARLOTTE TILBURY|RARE BEAUTY|YVES ST LAURENT|KENZO|RARE BEAUTY|OLAPLEX|SEPHORA,store,1140.52,139.24,24.0,2025-01-06 13:37:00,FR,,geny,1,TURQUIE,2,8,Silver,At Risk,,,1140.52,1140.52,139.24,0,MAEK UP,Store,SEPHORA,1140.52,1001.28,1,7.04686e+18,Mixed Basket (Haircare + 15 others),Store,Mixed Basket (Guerlain + 15 others),FR,Turquie,Unknown,1,Premium,359,Inactive,Onboarding,61.3,Strong,One-and-Done,1,0
-8.37704e+18,1131.75,377.25,13,4,2025-11-15,2025-12-03,282.9375,256.875,441.0,1,5,1,1,1,18,6.0,1,0.25,0,FRAGRANCE|FRAGRANCE,SELECTIVE|SELECTIVE,J.P. GAULTIER|RABANNE,store,441.0,147.0,5.0,2025-11-15 18:13:00,FR,,geny,1,ETAMPES,4,8,No Loyalty,At Risk,2025-12-02,17.0,1131.75,1131.75,377.25,1,FRAGRANCE -> FRAGRANCE -> FRAGRANCE -> FRAGRANCE,Store -> Store -> Store -> Store,J.P. GAULTIER -> CAROLINA HERRERA -> RABANNE -> ARMANI,1131.75,754.5,1,-8.37704e+18,Mixed Basket (Fragrance + 1 others),Store,Mixed Basket (J.P. Gaultier + 1 others),FR,Etampes,Unknown,1,Premium,28,Active,Acceleration,72.2,Strong,One-and-Done,1,1
-5.63806e+17,1101.77,73.62,32,2,2025-04-22,2025-06-11,550.885,550.885,662.58,5,20,1,3,1,50,50.0,1,0.06263452981563568,0,MAKE UP|HAIRCARE|MAEK UP|HAIRCARE|SKINCARE|MAEK UP|SKINCARE|MAEK UP|MAEK UP|HAIRCARE|SKINCARE|MAEK UP|MAEK UP,EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|EXCLUSIVE|SEPHORA,RARE BEAUTY|TANGLE TEEZER|BENEFIT|GISOU|FENTY SKIN|HOURGLASS|FENTY SKIN|MAKEUP BY MARIO|BEAUTYBLENDER|OLAPLEX|CLINIQUE|CHARLOTTE TILBURY|SEPHORA,store,439.19,0.0,14.0,2025-04-22 18:23:00,FR,15-25yo,gena,2,PARIS,2,8,Silver,At Risk,2025-06-11,50.0,1101.77,1101.77,73.62,1,MAKE UP -> MAEK UP,Store -> Store,FENTY SKIN -> DR.JART+,1101.77,1028.15,0,-5.63806e+17,Mixed Basket (Make Up + 12 others),Store,Mixed Basket (Rare Beauty + 12 others),FR,Paris,15-25yo,2,Premium,203,Inactive,Erosion,85.5,Elite,One-and-Done,1,1
8.18278e+18,1097.85,188.49,29,7,2025-02-21,2025-12-04,156.83571428571426,83.0,385.35,6,13,1,3,3,286,47.666666666666664,1,0.14653202108307292,0,SKINCARE|SKINCARE|SKINCARE|SKINCARE|HAIRCARE|MAEK UP|MAEK UP|SKINCARE,SEPHORA|SEPHORA|SEPHORA|SEPHORA|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE,SEPHORA|SEPHORA|SEPHORA|SEPHORA|KERASTASE|FENTY|FENTY|FIRST AID BEAUTY,store,164.76,0.0,8.0,2025-11-12 12:42:00,FR,26-35yo,genz,2,PARIS,3,8,Bronze,At Risk,2025-02-25,4.0,159.0,1097.85,188.49,1,FRAGRANCE -> FRAGRANCE -> SKINCARE -> MAEK UP -> SKINCARE,Store -> Store -> Store -> Store -> Store,CACHAREL -> CACHAREL -> SEPHORA -> FENTY -> KERASTASE,1097.85,909.3599999999999,0,8.18278e+18,Mixed Basket (Skincare + 7 others),Store,Mixed Basket (Sephora + 7 others),FR,Paris,26-35yo,2,Premium,27,Active,Acceleration,82.2,Elite,Premium Loyalists,1,1
-5.03992e+18,1094.26,203.76,33,6,2025-04-22,2025-12-29,182.37666666666667,122.925,500.89,6,12,1,4,2,251,50.2,1,0.1569775504229519,0,FRAGRANCE|FRAGRANCE,SELECTIVE|SELECTIVE,ARMANI|DIOR,store,172.0,65.0,2.0,2025-11-01 17:50:00,FR,26-35yo,genz,1,NEVERS,3,8,Bronze,At Risk,2025-04-22,0.0,676.41,1094.26,203.76,1,MAKE UP -> OTHERS -> SKINCARE -> FRAGRANCE -> FRAGRANCE,Store -> Store -> Store -> Store -> Store,SEPHORA -> BENEFIT SERVICE -> SEPHORA -> ARMANI -> J.P. GAULTIER,1094.26,890.5,1,-5.03992e+18,Mixed Basket (Fragrance + 1 others),Store,Mixed Basket (Armani + 1 others),FR,Nevers,26-35yo,1,Premium,2,Active,Acceleration,82.3,Elite,Premium Loyalists,1,1
8.16958e+18,1085.99,0.0,11,1,2025-04-03,2025-04-03,1085.99,1085.99,1085.99,5,8,1,3,1,0,,0,0.0,0,FRAGRANCE|HAIRCARE|SKINCARE|MAKE UP|FRAGRANCE|HAIRCARE|MAEK UP|FRAGRANCE|MAEK UP,SELECTIVE|EXCLUSIVE|SEPHORA|EXCLUSIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|SELECTIVE,LAUDER|KERASTASE|SEPHORA|TOO FACED|DIOR|KERASTASE|BENEFIT|YVES ST LAURENT|CLARINS,store,1085.99,0.0,11.0,2025-04-03 11:13:00,FR,,,2,PARIS,2,8,Silver,At Risk,,,1085.99,1085.99,0.0,0,FRAGRANCE,Store,KERASTASE,1085.99,1085.99,0,8.16958e+18,Mixed Basket (Fragrance + 8 others),Store,Mixed Basket (Lauder + 8 others),FR,Paris,Unknown,2,Premium,272,Inactive,Onboarding,63.1,Strong,One-and-Done,1,0
4.95202e+18,1084.94,231.57999999999998,34,17,2025-01-11,2025-12-26,63.82,80.25,109.5,6,13,1,4,3,349,21.8125,1,0.1759031385774618,0,,,,,,,,,FR,46-60yo,,2,,2,6,Silver,Need Attention,2025-02-15,35.0,173.88,1084.94,231.57999999999998,1,SKINCARE -> FRAGRANCE -> FRAGRANCE -> SKINCARE -> FRAGRANCE,Store -> Store -> Store -> Store -> Store,SEPHORA -> JIMMY CHOO -> J.P. GAULTIER -> SEPHORA -> GUERLAIN,1084.94,853.3600000000001,0,4.95202e+18,Skincare,Store,Sephora,FR,Unknown,46-60yo,2,Premium,5,Active,Acceleration,85.7,Elite,Premium Loyalists,1,1
6.75084e+18,1044.56,50.0,31,1,2025-10-29,2025-10-29,1044.56,1044.56,1044.56,5,9,1,3,1,0,,0,0.045680456073673444,0,MAEK UP|MAKE UP|HAIRCARE|MAEK UP|MAKE UP|SKINCARE|MAEK UP|MAKE UP|MAEK UP|MAEK UP|HAIRCARE|FRAGRANCE|HAIRCARE|MAEK UP|MAKE UP|MAKE UP|HAIRCARE|MAEK UP|FRAGRANCE|MAEK UP|HAIRCARE|MAEK UP,EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SEPHORA|SEPHORA|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SEPHORA|SEPHORA|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE,RARE BEAUTY|RARE BEAUTY|AMIKA|SEPHORA|SEPHORA|GISOU|CHARLOTTE TILBURY|CHARLOTTE TILBURY|BENEFIT|BENEFIT|AMIKA|KAYALI|COLOR WOW|SEPHORA|SEPHORA|RARE BEAUTY|AMIKA|RARE BEAUTY|DIOR|CHARLOTTE TILBURY|AMIKA|RARE BEAUTY,store,1044.56,50.0,31.0,2025-10-29 20:25:00,FR,,,2,CXXX,4,8,No Loyalty,At Risk,,,1044.56,1044.56,50.0,0,MAKE UP,Store,RARE BEAUTY,1044.56,994.56,1,6.75084e+18,Mixed Basket (Make Up + 21 others),Store,Mixed Basket (Rare Beauty + 21 others),FR,Cxxx,Unknown,2,Premium,63,Drifting,Onboarding,52.7,Strong,One-and-Done,1,0
8.06539e+18,1011.39,20.0,17,2,2025-04-20,2025-04-20,505.695,505.695,589.39,4,11,1,4,1,0,0.0,1,0.019391306877126986,0,SKINCARE|FRAGRANCE|FRAGRANCE|SKINCARE|SKINCARE|SKINCARE|SKINCARE|SKINCARE|HAIRCARE,EXCLUSIVE|SELECTIVE|SELECTIVE|EXCLUSIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|SEPHORA,THE ORDINARY|DIOR|J.P. GAULTIER|THE ORDINARY|LAUDER|KIEHLS|KIEHLS|LANCOME|SEPHORA,store,589.39,0.0,9.0,2025-04-20 18:50:00,FR,,,2,PARIS,2,8,Silver,At Risk,2025-04-20,0.0,1011.39,1011.39,20.0,1,FRAGRANCE -> SKINCARE,Store -> Store,CAROLINA HERRERA -> KIEHLS,1011.39,991.39,0,8.06539e+18,Mixed Basket (Skincare + 8 others),Store,Mixed Basket (The Ordinary + 8 others),FR,Paris,Unknown,2,Premium,255,Inactive,Erosion,87.1,Elite,One-and-Done,1,1
-8.93551e+18,996.1,114.56,35,16,2025-02-01,2025-12-27,62.25625,49.9,187.75,4,9,2,3,4,329,21.933333333333334,1,0.10314587722615381,1,,,,,,,,,FR,26-35yo,genz,2,VILLERS BRETONNEUX,2,7,Silver,About to Sleep,2025-03-07,34.0,380.78999999999996,996.1,114.56,1,SKINCARE -> FRAGRANCE -> MAKE UP -> FRAGRANCE -> MAEK UP,Store -> Store -> estore -> Store -> Store,LANCOME -> HI SMILE -> TARTE -> ZADIG & VOLTAIRE -> SEPHORA,996.1,881.54,0,-8.93551e+18,Skincare,Store,Lancome,FR,Villers Bretonneux,26-35yo,2,Premium,4,Active,Exploration,89.9,Elite,Premium Loyalists,1,1
-7.12311e+18,994.38,204.98,16,4,2025-06-21,2025-07-20,248.595,199.945,472.02,3,7,1,3,2,29,9.666666666666666,1,0.1709078175026681,0,SKINCARE|MAEK UP|MAKE UP,SELECTIVE|SEPHORA|SELECTIVE,CLARINS|SEPHORA|DIOR,store,149.99,0.0,3.0,2025-06-21 15:09:00,FR,,,2,ST TROPEZ,3,8,Bronze,At Risk,2025-06-21,0.0,994.38,994.38,204.98,1,MAEK UP -> MAEK UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store,CHARLOTTE TILBURY -> CLARINS -> DIOR -> CLARINS,994.38,789.4,0,-7.12311e+18,Mixed Basket (Skincare + 2 others),Store,Mixed Basket (Clarins + 2 others),FR,St Tropez,Unknown,2,Premium,164,At Risk,Erosion,79.9,Elite,One-and-Done,1,1
-1.29232e+18,956.97,0.0,11,2,2025-09-19,2025-10-09,478.485,478.485,802.0,3,5,1,3,2,20,20.0,1,0.0,0,SKINCARE|SKINCARE|SKINCARE|SKINCARE|SKINCARE,SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE,SISLEY|SISLEY|SISLEY|SISLEY|SISLEY,store,802.0,0.0,5.0,2025-09-19 15:03:00,FR,,geny,2,CHINE,3,8,Bronze,At Risk,2025-10-09,20.0,956.97,956.97,0.0,1,SKINCARE -> MAEK UP,Store -> Store,SISLEY -> SEPHORA,956.97,956.97,0,-1.29232e+18,Mixed Basket (Skincare + 4 others),Store,Mixed Basket (Sisley + 4 others),FR,Chine,Unknown,2,Premium,83,Drifting,Acceleration,80.8,Elite,One-and-Done,1,1
-6.67449e+18,947.5,182.5,8,2,2025-10-31,2025-10-31,473.75,473.75,861.25,2,8,1,1,1,0,0.0,1,0.16150442477876106,0,FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE,SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE,PRADA|TOM FORD|CAROLINA HERRERA|RABANNE|YVES ST LAURENT|HUGO BOSS|DIOR,store,861.25,153.75,7.0,2025-10-31 14:38:00,FR,,,1,CHEVILLY LARUE,3,8,Bronze,At Risk,2025-10-31,0.0,947.5,947.5,182.5,1,FRAGRANCE -> FRAGRANCE,Store -> Store,CAROLINA HERRERA -> GIVENCHY,947.5,765.0,1,-6.67449e+18,Mixed Basket (Fragrance + 6 others),Store,Mixed Basket (Prada + 6 others),FR,Chevilly Larue,Unknown,1,Premium,61,Drifting,Acceleration,79.3,Elite,One-and-Done,1,1
-8.86181e+18,933.77,351.90999999999997,16,7,2025-01-30,2025-12-17,133.3957142857143,63.0,312.18,5,11,2,3,3,321,53.5,1,0.2737150768464937,1,MAEK UP,SEPHORA,SEPHORA,store,13.99,0.0,1.0,2024-12-12 10:33:00,FR,m60yo,babyboomers,2,ORLEANS,2,7,Silver,About to Sleep,2025-02-12,13.0,489.55,933.77,351.90999999999997,1,SKINCARE -> HAIRCARE -> FRAGRANCE -> MAEK UP -> MAKE UP,estore -> estore -> Store -> Store -> Store,SISLEY -> FABLE & MANE -> HERMES -> DIOR -> CLARINS,933.77,581.86,0,-8.86181e+18,Make Up,Store,Sephora,FR,Orleans,m60yo,2,Premium,14,Active,Exploration,89.7,Elite,Premium Loyalists,1,1
-2.59022e+18,931.97,0.0,11,1,2025-03-30,2025-03-30,931.97,931.97,931.97,4,4,1,2,1,0,,0,0.0,0,FRAGRANCE|MAEK UP|FRAGRANCE|SKINCARE|SKINCARE|MAKE UP|MAEK UP|SKINCARE|SKINCARE|MAEK UP|SKINCARE,SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SEPHORA|SEPHORA|SEPHORA,CHANEL|DIOR|RABANNE|DIOR|DIOR|DIOR|DIOR|DIOR|SEPHORA|SEPHORA|SEPHORA,store,931.97,0.0,11.0,2025-03-30 18:25:00,FR,m60yo,babyboomers,2,BRESIL,2,8,Silver,At Risk,,,931.97,931.97,0.0,0,SKINCARE,Store,DIOR,931.97,931.97,0,-2.59022e+18,Mixed Basket (Fragrance + 10 others),Store,Mixed Basket (Chanel + 10 others),FR,Bresil,m60yo,2,Premium,276,Inactive,Onboarding,62.2,Strong,One-and-Done,1,0
-5.52759e+18,926.9100000000001,0.0,32,2,2025-08-23,2025-08-24,463.45500000000004,463.45500000000004,517.94,4,13,1,3,1,1,1.0,1,0.0,0,SKINCARE|MAEK UP|MAEK UP|MAEK UP|MAEK UP|MAEK UP|MAEK UP|MAKE UP|MAEK UP|HAIRCARE|SKINCARE|SKINCARE|MAKE UP|MAEK UP|SKINCARE|MAKE UP,EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SEPHORA|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|EXCLUSIVE|SEPHORA|SEPHORA|SEPHORA|SEPHORA|EXCLUSIVE,PATCHOLOGY|RABANNE MAKEUP|RABANNE MAKEUP|RABANNE MAKEUP|SEPHORA|BENEFIT|MAKE UP FOR EVER|HUDA BEAUTY|MAKE UP FOR EVER|SISLEY|KIEHLS|SEPHORA|SEPHORA|SEPHORA|SEPHORA|HUDA BEAUTY,store,517.94,0.0,18.0,2025-08-23 19:54:00,FR,,,2,DUBAI,2,8,Silver,At Risk,2025-08-24,1.0,926.9100000000001,926.9100000000001,0.0,1,MAKE UP -> MAEK UP,Store -> Store,SEPHORA -> ANASTASIA,926.9100000000001,926.9100000000001,0,-5.52759e+18,Mixed Basket (Skincare + 15 others),Store,Mixed Basket (Patchology + 15 others),FR,Dubai,Unknown,2,Premium,129,At Risk,Erosion,87.2,Elite,One-and-Done,1,1
-2.27144e+18,921.0,0.0,8,2,2025-10-05,2025-10-06,460.5,460.5,556.0,1,5,1,1,1,1,1.0,1,0.0,0,FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE,SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE,CHANEL|DIOR|REMINISCENCE|BVLGARI,store,556.0,0.0,5.0,2025-10-05 20:07:00,FR,,geny,2,XXX,3,8,Bronze,At Risk,2025-10-06,1.0,921.0,921.0,0.0,1,FRAGRANCE -> FRAGRANCE,Store -> Store,BVLGARI -> CARTIER,921.0,921.0,0,-2.27144e+18,Mixed Basket (Fragrance + 3 others),Store,Mixed Basket (Chanel + 3 others),FR,Xxx,Unknown,2,Premium,86,Drifting,Acceleration,80.1,Elite,One-and-Done,1,1
8.42176e+18,916.6899999999999,70.0,14,2,2025-04-08,2025-04-18,458.34499999999997,458.34499999999997,549.8,5,9,1,3,1,10,10.0,1,0.07094426820987342,0,MAEK UP|SKINCARE|MAEK UP|MAKE UP|MAEK UP|FRAGRANCE,SELECTIVE|SEPHORA|SELECTIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE,CHANEL|SEPHORA|ARMANI|CHARLOTTE TILBURY|CHARLOTTE TILBURY|DIOR,store,366.89,0.0,6.0,2025-04-08 19:16:00,FR,,,1,XXX,2,8,Silver,At Risk,2025-04-18,10.0,916.6899999999999,916.6899999999999,70.0,1,MAKE UP -> SKINCARE,Store -> Store,CHARLOTTE TILBURY -> GUERLAIN,916.6899999999999,846.6899999999999,0,8.42176e+18,Mixed Basket (Make Up + 5 others),Store,Mixed Basket (Chanel + 5 others),FR,Xxx,Unknown,1,Premium,257,Inactive,Erosion,86.8,Elite,One-and-Done,1,1
-7.92797e+18,912.11,198.8,17,3,2025-09-03,2025-12-23,304.0366666666667,100.0,792.15,4,6,1,3,3,111,55.5,1,0.17895239038265925,0,,,,,,,,,FR,m60yo,babyboomers,2,NIMES,2,9,Silver,Can't Lose,2025-12-17,105.0,19.96,912.11,198.8,1,SKINCARE -> FRAGRANCE -> OTHERS,Store -> Store -> Store,SEPHORA -> CHANEL -> GIFT CARD,912.11,713.31,0,-7.92797e+18,Skincare,Store,Sephora,FR,Nimes,m60yo,2,Premium,8,Active,Consolidation,81.3,Elite,Rising Stars,0,0
1.02296e+18,894.87,0.0,20,1,2025-10-30,2025-10-30,894.87,894.87,894.87,2,7,1,3,1,0,,0,0.0,0,MAEK UP|MAKE UP|MAEK UP|MAEK UP|MAKE UP|MAKE UP|MAEK UP|MAKE UP|MAEK UP|MAKE UP|MAKE UP|MAKE UP|MAEK UP|MAEK UP|MAKE UP|MAEK UP|MAKE UP|MAEK UP,SELECTIVE|SEPHORA|SELECTIVE|EXCLUSIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|EXCLUSIVE|SEPHORA|SEPHORA|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE,DIOR|SEPHORA|DIOR|NATASHA DENONA|DIOR|DIOR|DIOR|DIOR|DIOR|HAUS LABS|HAUS LABS|DIOR|MAKEUP BY MARIO|SEPHORA|SEPHORA|CHARLOTTE TILBURY|HAUS LABS|RARE BEAUTY,store,894.87,0.0,20.0,2025-10-30 15:03:00,FR,46-60yo,,2,TR,3,8,Bronze,At Risk,,,894.87,894.87,0.0,0,MAEK UP,Store,DIOR,894.87,894.87,0,1.02296e+18,Mixed Basket (Make Up + 17 others),Store,Mixed Basket (Dior + 17 others),FR,Tr,46-60yo,2,Premium,62,Drifting,Onboarding,55.8,Strong,One-and-Done,1,0
-9.18271e+18,884.31,63.5,21,1,2025-11-14,2025-11-14,884.31,884.31,884.31,5,7,1,4,1,0,,0,0.06699654994144397,0,OTHERS|SKINCARE|MAKE UP|SKINCARE|MAKE UP|SKINCARE|SKINCARE|MAEK UP|MAEK UP|MAEK UP|FRAGRANCE|MAKE UP|MAEK UP|FRAGRANCE|MAEK UP,OTHERS|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|EXCLUSIVE|SEPHORA|EXCLUSIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|SEPHORA|SEPHORA|SELECTIVE|SEPHORA,SEPHORA SERVICE|GUERLAIN|GUERLAIN|GUERLAIN|GUERLAIN|LANEIGE|SEPHORA|TARTE|TARTE|HUDA BEAUTY|GUERLAIN|SEPHORA|SEPHORA|HERMES|SEPHORA,store,884.31,63.5,21.0,2025-11-14 16:17:00,FR,,geny,2,XXXXX,3,8,Bronze,At Risk,,,884.31,884.31,63.5,0,MAEK UP,Store,GUERLAIN,884.31,820.81,1,-9.18271e+18,Mixed Basket (Others + 14 others),Store,Mixed Basket (Sephora Service + 14 others),FR,Xxxxx,Unknown,2,Premium,47,Cooling,Onboarding,57.3,Strong,One-and-Done,1,0
-7.07199e+18,857.2,64.75,13,1,2025-10-23,2025-10-23,857.2,857.2,857.2,4,5,1,3,1,0,,0,0.07023157438038939,0,FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE|FRAGRANCE|SKINCARE|MAEK UP|FRAGRANCE|MAEK UP,SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SELECTIVE|SEPHORA|EXCLUSIVE|SELECTIVE|EXCLUSIVE,J.P. GAULTIER|RABANNE|RABANNE|RABANNE|CAROLINA HERRERA|SEPHORA|RABANNE MAKEUP|RABANNE|RABANNE MAKEUP,store,857.2,64.75,13.0,2025-10-23 15:16:00,FR,46-60yo,,1,L ISLE D ABEAU,3,8,Bronze,At Risk,,,857.2,857.2,64.75,0,FRAGRANCE,Store,RABANNE,857.2,792.45,1,-7.07199e+18,Mixed Basket (Fragrance + 8 others),Store,Mixed Basket (J.P. Gaultier + 8 others),FR,L Isle D Abeau,46-60yo,1,Premium,69,Drifting,Onboarding,56.5,Strong,One-and-Done,1,0
3.37615e+18,854.0,0.0,12,1,2025-05-07,2025-05-07,854.0,854.0,854.0,5,6,1,2,1,0,,0,0.0,0,FRAGRANCE|MAEK UP|MAKE UP|FRAGRANCE|MAEK UP|HAIRCARE|HAIRCARE|SKINCARE|MAKE UP|MAKE UP,SELECTIVE|EXCLUSIVE|SELECTIVE|SELECTIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE|SELECTIVE|EXCLUSIVE|EXCLUSIVE,DIOR|HUDA BEAUTY|YVES ST LAURENT|GUERLAIN|CHANEL|KERASTASE|KERASTASE|CHANEL|HUDA BEAUTY|HUDA BEAUTY,store,854.0,0.0,12.0,2025-05-07 13:35:00,FR,,,2,MAROC,2,8,Silver,At Risk,,,854.0,854.0,0.0,0,MAEK UP,Store,HUDA BEAUTY,854.0,854.0,0,3.37615e+18,Mixed Basket (Fragrance + 9 others),Store,Mixed Basket (Dior + 9 others),FR,Maroc,Unknown,2,Premium,238,Inactive,Onboarding,62.9,Strong,One-and-Done,1,0
