anonymized_card_code,total_revenue,total_discount,total_items,n_tickets,first_date,last_date,avg_basket,median_basket,max_basket,n_unique_categories,n_unique_brands,n_unique_channels,n_unique_markets,n_unique_cities,tenure_days,avg_inter_purchase_days,repeat_customer,discount_ratio,is_omnichannel,Axe_Desc_first_purchase,Market_Desc_first_purchase,brand_first_purchase,channel_recruitment,salesVatEUR_first_purchase,discountEUR_first_purchase,quantity_first_purchase,first_purchase_dt,countryIsoCode,age_category,age_generation,gender,customer_city,status,RFM_Segment_ID,loyalty_label,rfm_label,second_date,days_to_second,revenue_90d,revenue_365d,discount_365d,high_value,category_path,channel_path,brand_path,value_12m_proxy,margin_12m_proxy,first_purchase_discounted,customer_id,first_category_display,first_channel_display,first_brand_display,country_display,city_display,age_display,gender_display,value_band,days_since_last,risk_band,phase_proxy,winning_path_score,wp_tier,archetype,is_anomaly,high_value_anomaly
-9.18052e+18,580.12,92.00999999999999,19,15,2025-01-03,2025-09-19,38.67466666666667,23.98,212.25,4,12,1,3,3,259,18.5,1,0.13689316054929848,0,SKINCARE|MAEK UP|SKINCARE,EXCLUSIVE|EXCLUSIVE|EXCLUSIVE,THE ORDINARY|BENEFIT|MERCI HANDY,store,31.8,0.0,3.0,2022-09-01 15:06:00,FR,15-25yo,gena,2,LIBERCOURT,3,1,Bronze,Champions,2025-01-08,5.0,290.5,580.12,92.00999999999999,1,MAKE UP -> SKINCARE -> MAEK UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,SEPHORA -> RITUALS -> CHARLOTTE TILBURY -> MAKE UP FOR EVER -> HUDA BEAUTY,580.12,488.11,0,-9.18052e+18,Mixed Basket (Skincare + 2 others),Store,Mixed Basket (The Ordinary + 2 others),FR,Libercourt,15-25yo,2,Premium,103,At Risk,Erosion,80.0,Elite,Premium Loyalists,0,0
3.39606e+18,520.85,55.55,15,6,2025-01-10,2025-09-27,86.80833333333334,74.725,175.5,4,7,1,2,3,260,52.0,1,0.09637404580152671,0,SKINCARE|SKINCARE|SKINCARE,EXCLUSIVE|EXCLUSIVE|EXCLUSIVE,BYOMA|BYOMA|BYOMA,store,47.0,0.0,3.0,2023-12-21 10:02:00,FR,26-35yo,genz,2,ST HERBLAIN,3,1,Bronze,Champions,2025-01-18,8.0,120.25,520.85,55.55,1,SKINCARE -> SKINCARE -> FRAGRANCE -> HAIRCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,BYOMA -> BYOMA -> YVES ST LAURENT -> GISOU -> BYOMA,520.85,465.3,0,3.39606e+18,Mixed Basket (Skincare + 2 others),Store,Mixed Basket (Byoma + 2 others),FR,St Herblain,26-35yo,2,Premium,95,At Risk,Erosion,80.0,Elite,Rising Stars,0,0
-2.47006e+16,642.9399999999999,26.16,30,9,2025-01-24,2025-10-06,71.43777777777777,60.97,150.92999999999998,4,8,1,2,1,255,31.875,1,0.03909729487371096,0,SKINCARE,SEPHORA,SEPHORA,store,3.99,0.0,1.0,2024-06-20 14:38:00,FR,15-25yo,gena,2,SAINT GILLES,3,1,Bronze,Champions,2025-02-27,34.0,414.84000000000003,642.9399999999999,26.16,1,HAIRCARE -> MAEK UP -> SKINCARE -> SKINCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,SEPHORA -> SEPHORA -> SEPHORA -> SEPHORA -> SEPHORA,642.9399999999999,616.78,0,-2.47006e+16,Skincare,Store,Sephora,FR,Saint Gilles,15-25yo,2,Premium,86,Drifting,Acceleration,80.0,Elite,Premium Loyalists,0,0
-4.69548e+18,1192.92,391.25,62,6,2025-01-19,2025-10-09,198.82000000000002,188.195,456.57,4,11,1,3,3,263,52.6,1,0.2469747564970931,0,,,,,,,,,FR,,geny,2,PARIS,3,1,Bronze,Champions,2025-01-20,1.0,573.3299999999999,1192.92,391.25,1,MAEK UP -> MAKE UP -> MAEK UP -> SKINCARE -> MAEK UP,Store -> Store -> Store -> Store -> Store,SEPHORA -> SEPHORA -> SEPHORA -> LANCASTER -> CHARLOTTE TILBURY,1192.92,801.6700000000001,0,-4.69548e+18,Make Up,Store,Sephora,FR,Paris,Unknown,2,Premium,83,Drifting,Acceleration,80.0,Elite,Premium Loyalists,1,1
-7.38187e+18,579.53,51.03,21,10,2025-01-08,2025-10-10,57.952999999999996,62.0,116.1,3,11,1,3,2,275,30.555555555555557,1,0.08092806394316164,0,,,,,,,,,FR,,geny,2,LYON,3,2,Bronze,Loyal,2025-01-09,1.0,102.44,579.53,51.03,1,SKINCARE -> SKINCARE -> MAKE UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,CLINIQUE -> CLINIQUE -> DIOR -> CHANEL -> SEPHORA,579.53,528.5,0,-7.38187e+18,Skincare,Store,Clinique,FR,Lyon,Unknown,2,Premium,82,Drifting,Acceleration,80.0,Elite,Rising Stars,0,0
-9.37678e+16,119.86000000000001,-25.009999999999998,8,3,2025-08-07,2025-10-11,39.95333333333334,49.980000000000004,59.89,4,4,1,3,1,65,32.5,1,-0.26367949393779644,0,MAKE UP,SEPHORA,SEPHORA,store,9.99,0.0,1.0,2025-08-07 13:47:00,FR,,,2,PARIS,2,8,Silver,At Risk,2025-09-06,30.0,119.86000000000001,119.86000000000001,-25.009999999999998,0,MAEK UP -> MAEK UP -> MAKE UP,Store -> Store -> Store,SEPHORA -> SEPHORA -> FENTY,119.86000000000001,144.87,0,-9.37678e+16,Make Up,Store,Sephora,FR,Paris,Unknown,2,Growth,81,Drifting,Acceleration,80.0,Elite,Rising Stars,0,0
1.66549e+18,229.4,8.5,10,3,2025-08-02,2025-10-11,76.46666666666667,68.39999999999999,152.9,3,7,2,2,2,70,35.0,1,0.03572929802437999,1,FRAGRANCE,SELECTIVE,RABANNE,estore,96.75,32.25,1.0,2023-10-22 18:09:00,FR,46-60yo,,2,,3,5,Bronze,Promising,2025-09-19,48.0,229.4,229.4,8.5,0,SKINCARE -> MAEK UP -> SKINCARE,estore -> Store -> Store,BEAUTY OF JOSEON -> GUERLAIN -> MERCI HANDY,229.4,220.9,1,1.66549e+18,Fragrance,Estore,Rabanne,FR,Unknown,46-60yo,2,Growth,81,Drifting,Exploration,80.0,Elite,Discount Explorers,0,0
-1.57592e+18,85.54,1.4,7,6,2025-02-14,2025-10-18,14.256666666666668,14.49,17.98,3,2,2,2,3,246,49.2,1,0.016103059581320446,1,MAEK UP,EXCLUSIVE,TARTE,estore,32.0,0.0,1.0,2022-12-19 16:47:00,FR,15-25yo,gena,2,DRAVEIL,2,3,Silver,Potential Loyalist,2025-02-15,1.0,46.96,85.54,1.4,0,MAKE UP -> MAEK UP -> MAEK UP -> MAKE UP -> MAKE UP,Store -> Store -> Store -> Store -> estore,SEPHORA -> SEPHORA -> SEPHORA -> SEPHORA -> TARTE,85.54,84.14,0,-1.57592e+18,Make Up,Estore,Tarte,FR,Draveil,15-25yo,2,Core,74,Drifting,Exploration,80.0,Elite,Discount Explorers,0,0
2.6399e+18,101.3,0.0,4,3,2025-09-06,2025-10-18,33.766666666666666,32.0,39.4,3,4,2,1,2,42,21.0,1,0.0,1,,,,,,,,,FR,,geny,2,BOULOGNE BILLANCOURT,2,6,Silver,Need Attention,2025-10-17,41.0,101.3,101.3,0.0,0,MAEK UP -> SKINCARE -> MAKE UP,Store -> Store -> estore,TOO FACED -> ERBORIAN -> TARTE,101.3,101.3,0,2.6399e+18,Make Up,Store,Too Faced,FR,Boulogne Billancourt,Unknown,2,Core,74,Drifting,Exploration,80.0,Elite,Discount Explorers,0,0
-2.84352e+18,148.41,1.29,5,3,2025-02-17,2025-10-26,49.47,52.0,84.8,2,3,2,1,1,251,125.5,1,0.008617234468937876,1,,,,,,,,,FR,15-25yo,gena,2,NICE,2,3,Silver,Potential Loyalist,2025-05-20,92.0,11.61,148.41,1.29,0,SKINCARE -> HAIRCARE -> HAIRCARE,Store -> estore -> Store,THE ORDINARY -> MOROCCANOIL -> MOROCCANOIL,148.41,147.12,0,-2.84352e+18,Skincare,Store,The Ordinary,FR,Nice,15-25yo,2,Growth,66,Drifting,Consolidation,80.0,Elite,Discount Explorers,0,0
