anonymized_card_code,total_revenue,total_discount,total_items,n_tickets,first_date,last_date,avg_basket,median_basket,max_basket,n_unique_categories,n_unique_brands,n_unique_channels,n_unique_markets,n_unique_cities,tenure_days,avg_inter_purchase_days,repeat_customer,discount_ratio,is_omnichannel,Axe_Desc_first_purchase,Market_Desc_first_purchase,brand_first_purchase,channel_recruitment,salesVatEUR_first_purchase,discountEUR_first_purchase,quantity_first_purchase,first_purchase_dt,countryIsoCode,age_category,age_generation,gender,customer_city,status,RFM_Segment_ID,loyalty_label,rfm_label,second_date,days_to_second,revenue_90d,revenue_365d,discount_365d,high_value,category_path,channel_path,brand_path,value_12m_proxy,margin_12m_proxy,first_purchase_discounted,customer_id,first_category_display,first_channel_display,first_brand_display,country_display,city_display,age_display,gender_display,value_band,days_since_last,risk_band,phase_proxy,winning_path_score,wp_tier,archetype,is_anomaly,high_value_anomaly
1.37639e+18,5368.41,873.11,138,34,2025-01-11,2025-12-30,157.89441176470586,120.75,819.4,7,35,1,4,1,353,10.696969696969697,1,0.13988739922326615,0,,,,,,,,,FR,,geny,2,CASTELNAU LE LEZ,4,1,No Loyalty,Champions,2025-01-25,14.0,1290.48,5368.41,873.11,1,MAEK UP -> MAEK UP -> FRAGRANCE -> SKINCARE -> HAIRCARE,Store -> Store -> Store -> Store -> Store,TOO FACED -> NARS -> YVES ST LAURENT -> RITUALS -> COLOR WOW,5368.41,4495.3,0,1.37639e+18,Make Up,Store,Too Faced,FR,Castelnau Le Lez,Unknown,2,Premium,1,Active,Acceleration,78.1,Elite,Premium Loyalists,1,1
-9.01264e+18,4508.14,823.51,85,33,2025-01-18,2025-12-20,136.61030303030304,107.1,442.75,7,27,1,4,5,336,10.5,1,0.1544568754513143,0,,,,,,,,,FR,46-60yo,,2,CHAMPS SUR MARNE,4,1,No Loyalty,Champions,2025-01-27,9.0,1642.06,4508.14,823.51,1,MAEK UP -> FRAGRANCE -> MAEK UP -> FRAGRANCE -> FRAGRANCE,Store -> Store -> Store -> Store -> Store,SOL DE JANEIRO -> CAROLINA HERRERA -> SEPHORA -> CHANEL -> ARMANI,4508.14,3684.63,0,-9.01264e+18,Make Up,Store,Sol De Janeiro,FR,Champs Sur Marne,46-60yo,2,Premium,11,Active,Acceleration,78.1,Elite,Premium Loyalists,1,1
-4.00954e+17,4384.46,-631.64,112,34,2025-01-11,2025-12-31,128.95470588235295,137.22,297.40999999999997,7,25,1,4,8,354,10.727272727272727,1,-0.16831076363907674,0,,,,,,,,,FR,,geny,2,GRIMAUD,4,1,No Loyalty,Champions,2025-02-26,46.0,303.97,4384.46,-631.64,1,MAEK UP -> MAEK UP -> MAEK UP -> SKINCARE -> OTHERS,Store -> Store -> Store -> Store -> Store,BENEFIT -> SEPHORA -> BENEFIT -> SEPHORA -> GIFT CARD,4384.46,5016.1,0,-4.00954e+17,Make Up,Store,Benefit,FR,Grimaud,Unknown,2,Premium,0,Active,Acceleration,79.9,Elite,Premium Loyalists,1,1
8.11775e+18,4278.02,854.05,165,36,2025-01-18,2025-12-19,118.83388888888891,84.855,463.87,7,33,1,4,2,335,9.571428571428571,1,0.16641433183880966,0,,,,,,,,,FR,46-60yo,,2,ANGERS,4,1,No Loyalty,Champions,2025-01-24,6.0,962.03,4278.02,854.05,1,SKINCARE -> MAEK UP -> SKINCARE -> SKINCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,ERBORIAN -> CHARLOTTE TILBURY -> ERBORIAN -> ERBORIAN -> FIRST AID BEAUTY,4278.02,3423.9700000000003,0,8.11775e+18,Skincare,Store,Erborian,FR,Angers,46-60yo,2,Premium,12,Active,Acceleration,78.1,Elite,Premium Loyalists,1,1
-2.82005e+18,4038.6499999999996,1063.6,71,12,2025-01-02,2025-12-18,336.5541666666666,125.435,2333.35,5,17,1,4,2,350,31.818181818181817,1,0.2084570532608163,0,,,,,,,,,FR,46-60yo,,2,FERRIERES EN BRIE,4,1,No Loyalty,Champions,2025-01-17,15.0,657.73,4038.6499999999996,1063.6,1,FRAGRANCE -> SKINCARE -> MAKE UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,DIOR -> SEPHORA -> RARE BEAUTY -> DIOR -> SEPHORA,4038.6499999999996,2975.0499999999997,0,-2.82005e+18,Fragrance,Store,Dior,FR,Ferrieres En Brie,46-60yo,2,Premium,13,Active,Acceleration,75.9,Elite,Premium Loyalists,1,1
7.17207e+18,3916.7099999999996,456.39000000000004,113,18,2025-01-20,2025-11-20,217.59499999999997,47.775,1565.08,6,23,1,3,5,304,17.88235294117647,1,0.1043630376620704,0,,,,,,,,,FR,m60yo,babyboomers,2,ARGENTEUIL,4,1,No Loyalty,Champions,2025-01-21,1.0,248.76,3916.7099999999996,456.39000000000004,1,SKINCARE -> MAEK UP -> SKINCARE -> MAKE UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,SEPHORA -> SEPHORA -> SEPHORA -> GUERLAIN -> SEPHORA,3916.7099999999996,3460.3199999999997,0,7.17207e+18,Skincare,Store,Sephora,FR,Argenteuil,m60yo,2,Premium,41,Cooling,Acceleration,78.2,Elite,Premium Loyalists,1,1
-8.80244e+18,3866.66,689.95,121,33,2025-04-23,2025-12-30,117.17151515151515,109.61999999999999,319.29,6,33,1,3,3,251,7.84375,1,0.15141739143793304,0,SKINCARE|SKINCARE|HAIRCARE,EXCLUSIVE|EXCLUSIVE|SEPHORA,RITUALS|RITUALS|SEPHORA,store,37.77,2.22,3.0,2024-01-21 18:05:00,FR,15-25yo,gena,2,NICE,4,1,No Loyalty,Champions,2025-04-26,3.0,1165.25,3866.66,689.95,1,SKINCARE -> SKINCARE -> MAKE UP -> MAKE UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,BYOMA -> BENEFIT -> BENEFIT -> HUDA BEAUTY -> LANCOME,3866.66,3176.71,1,-8.80244e+18,Mixed Basket (Skincare + 2 others),Store,Mixed Basket (Rituals + 2 others),FR,Nice,15-25yo,2,Premium,1,Active,Acceleration,77.6,Elite,Premium Loyalists,1,1
-6.05354e+18,3761.18,1253.74,122,7,2025-10-06,2025-12-23,537.3114285714286,366.75,985.8,5,10,1,3,3,78,13.0,1,0.25000199404975554,0,FRAGRANCE|FRAGRANCE,SELECTIVE|SELECTIVE,DIOR|DIOR,store,563.5,241.5,10.0,2022-11-26 12:35:00,FR,,,2,ALGER,4,5,No Loyalty,Promising,2025-10-09,3.0,3761.18,3761.18,1253.74,1,MAEK UP -> MAEK UP -> SKINCARE -> FRAGRANCE -> FRAGRANCE,Store -> Store -> Store -> Store -> Store,CHARLOTTE TILBURY -> CHARLOTTE TILBURY -> SEPHORA -> ARMANI -> DIOR,3761.18,2507.4399999999996,1,-6.05354e+18,Mixed Basket (Fragrance + 1 others),Store,Mixed Basket (Dior + 1 others),FR,Alger,Unknown,2,Premium,8,Active,Acceleration,75.9,Elite,Premium Loyalists,1,1
4.00794e+17,3632.78,758.36,74,35,2025-01-17,2025-12-30,103.79371428571429,70.98,449.0,6,19,1,3,4,347,10.205882352941176,1,0.1727023050961709,0,,,,,,,,,FR,26-35yo,genz,2,GENERAC,4,1,No Loyalty,Champions,2025-01-23,6.0,857.86,3632.78,758.36,1,MAKE UP -> MAKE UP -> MAEK UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,TOO FACED -> CHARLOTTE TILBURY -> CHARLOTTE TILBURY -> TOO FACED -> TOO FACED,3632.78,2874.42,0,4.00794e+17,Make Up,Store,Too Faced,FR,Generac,26-35yo,2,Premium,1,Active,Acceleration,77.3,Elite,Premium Loyalists,1,1
8.37712e+18,3436.52,401.29,114,19,2025-01-27,2025-10-26,180.86947368421053,123.75,860.59,7,18,1,4,1,272,15.11111111111111,1,0.10456223731763689,0,,,,,,,,,FR,m60yo,babyboomers,2,PARIS,4,1,No Loyalty,Champions,2025-01-27,0.0,1371.27,3436.52,401.29,1,MAEK UP -> MAEK UP -> MAEK UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,PAT MC GRATH -> PAT MC GRATH -> HAUS LABS -> PAT MC GRATH -> SEPHORA,3436.52,3035.23,0,8.37712e+18,Make Up,Store,Pat Mc Grath,FR,Paris,m60yo,2,Premium,66,Drifting,Acceleration,78.9,Elite,Premium Loyalists,1,1
8.75206e+18,3425.03,532.3,61,13,2025-01-11,2025-10-04,263.4638461538462,207.58,513.9,5,14,1,4,3,266,22.166666666666668,1,0.13450988418959248,0,OTHERS|FRAGRANCE,OTHERS|SELECTIVE,SEPHORA SERVICE|GUERLAIN,store,167.0,5.0,2.0,2025-08-17 15:35:00,FR,,,2,NJBJNK,4,1,No Loyalty,Champions,2025-01-11,0.0,1178.0500000000002,3425.03,532.3,1,MAKE UP -> FRAGRANCE -> FRAGRANCE -> FRAGRANCE -> FRAGRANCE,Store -> Store -> Store -> Store -> Store,GUERLAIN -> JO MALONE -> SEPHORA -> BENEFIT -> ERBORIAN,3425.03,2892.7300000000005,1,8.75206e+18,Mixed Basket (Others + 1 others),Store,Mixed Basket (Sephora Service + 1 others),FR,Njbjnk,Unknown,2,Premium,88,Drifting,Acceleration,77.2,Elite,Premium Loyalists,1,1
6.82928e+18,3298.9,627.21,117,28,2025-01-08,2025-11-28,117.81785714285715,97.035,335.28,6,24,1,3,7,324,12.0,1,0.1597535474044283,0,,,,,,,,,FR,15-25yo,gena,2,BUCHELAY,4,1,No Loyalty,Champions,2025-01-13,5.0,788.89,3298.9,627.21,1,MAEK UP -> MAEK UP -> FRAGRANCE -> SKINCARE -> MAEK UP,Store -> Store -> Store -> Store -> Store,SEPHORA -> SEPHORA -> MUGLER THIERRY -> SEPHORA -> LANCOME,3298.9,2671.69,0,6.82928e+18,Make Up,Store,Sephora,FR,Buchelay,15-25yo,2,Premium,33,Cooling,Acceleration,77.5,Elite,Premium Loyalists,1,1
7.6744e+18,3268.7200000000003,702.1,50,10,2025-01-18,2025-12-17,326.872,104.625,1771.95,6,15,1,3,1,333,37.0,1,0.17681486443606106,0,,,,,,,,,MC,46-60yo,,2,,4,1,No Loyalty,Champions,2025-02-06,19.0,549.37,3268.7200000000003,702.1,1,MAKE UP -> MAKE UP -> MAEK UP -> SKINCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,GUCCI -> BENEFIT -> BENEFIT -> CHANEL -> RITUALS,3268.7200000000003,2566.6200000000003,0,7.6744e+18,Make Up,Store,Gucci,MC,Unknown,46-60yo,2,Premium,14,Active,Acceleration,76.8,Elite,Premium Loyalists,1,1
2.16357e+17,3223.34,113.1,107,29,2025-01-15,2025-12-21,111.1496551724138,99.53,318.0,7,36,1,4,2,340,12.142857142857142,1,0.03389840668496961,0,,,,,,,,,FR,46-60yo,,2,MONT ST MARTIN,4,1,No Loyalty,Champions,2025-02-26,42.0,470.25,3223.34,113.1,1,MAKE UP -> OTHERS -> HAIRCARE -> MAKE UP -> SKINCARE,Store -> Store -> Store -> Store -> Store,ERBORIAN -> GIFT CARD -> OLAPLEX -> ERBORIAN -> OLAPLEX,3223.34,3110.2400000000002,0,2.16357e+17,Make Up,Store,Erborian,FR,Mont St Martin,46-60yo,2,Premium,10,Active,Acceleration,78.0,Elite,Premium Loyalists,1,1
4.2684e+18,3219.0299999999997,946.52,45,16,2025-01-03,2025-12-14,201.18937499999998,156.8,588.0,6,10,1,4,6,345,23.0,1,0.22722569648665847,0,,,,,,,,,FR,46-60yo,,2,EMERAINVILLE,4,1,No Loyalty,Champions,2025-01-09,6.0,1396.28,3219.0299999999997,946.52,1,MAEK UP -> MAEK UP -> FRAGRANCE -> MAEK UP -> FRAGRANCE,Store -> Store -> Store -> Store -> Store,SEPHORA -> TARTE -> GUERLAIN -> SEPHORA -> SEPHORA,3219.0299999999997,2272.5099999999998,0,4.2684e+18,Make Up,Store,Sephora,FR,Emerainville,46-60yo,2,Premium,17,Active,Acceleration,76.8,Elite,Premium Loyalists,1,1
-8.96922e+18,3195.14,714.01,49,11,2025-01-04,2025-12-26,290.4672727272727,272.19,438.74,5,11,1,3,1,356,35.6,1,0.18265095992734995,0,,,,,,,,,FR,m60yo,babyboomers,2,ST VIANCE,4,1,No Loyalty,Champions,2025-02-06,33.0,999.96,3195.14,714.01,1,SKINCARE -> MAEK UP -> SKINCARE -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store -> Store,DIOR -> DIOR -> LAUDER -> DIOR -> DIOR,3195.14,2481.13,0,-8.96922e+18,Skincare,Store,Dior,FR,St Viance,m60yo,2,Premium,5,Active,Acceleration,75.4,Elite,Premium Loyalists,1,1
-5.23501e+18,3136.11,941.85,32,12,2025-01-03,2025-10-11,261.34250000000003,204.025,753.49,4,10,1,2,1,281,25.545454545454547,1,0.23096106876967895,0,,,,,,,,,FR,m60yo,babyboomers,2,AURILLAC,4,1,No Loyalty,Champions,2025-01-16,13.0,1090.68,3136.11,941.85,1,MAKE UP -> MAKE UP -> SKINCARE -> FRAGRANCE -> SKINCARE,Store -> Store -> Store -> Store -> Store,GUERLAIN -> YVES ST LAURENT -> DIOR -> GIVENCHY -> CLARINS,3136.11,2194.26,0,-5.23501e+18,Make Up,Store,Guerlain,FR,Aurillac,m60yo,2,Premium,81,Drifting,Acceleration,75.0,Strong,Premium Loyalists,1,1
