anonymized_card_code,total_revenue,total_discount,total_items,n_tickets,first_date,last_date,avg_basket,median_basket,max_basket,n_unique_categories,n_unique_brands,n_unique_channels,n_unique_markets,n_unique_cities,tenure_days,avg_inter_purchase_days,repeat_customer,discount_ratio,is_omnichannel,Axe_Desc_first_purchase,Market_Desc_first_purchase,brand_first_purchase,channel_recruitment,salesVatEUR_first_purchase,discountEUR_first_purchase,quantity_first_purchase,first_purchase_dt,countryIsoCode,age_category,age_generation,gender,customer_city,status,RFM_Segment_ID,loyalty_label,rfm_label,second_date,days_to_second,revenue_90d,revenue_365d,discount_365d,high_value,category_path,channel_path,brand_path,value_12m_proxy,margin_12m_proxy,first_purchase_discounted,customer_id,first_category_display,first_channel_display,first_brand_display,country_display,city_display,age_display,gender_display,value_band,days_since_last,risk_band,phase_proxy,winning_path_score,wp_tier,archetype,is_anomaly,high_value_anomaly
-2.58267e+18,372.4,159.6,4,2,2025-10-22,2025-10-24,186.2,186.2,186.2,1,1,1,1,1,2,2.0,1,0.3,0,FRAGRANCE,SELECTIVE,GIVENCHY,estore,92.0,17.0,1.0,2022-03-21 08:14:00,FR,,,2,TOULON,4,1,No Loyalty,Champions,2025-10-24,2.0,372.4,372.4,159.6,0,FRAGRANCE -> FRAGRANCE,estore -> estore,GIVENCHY -> GIVENCHY,372.4,212.79999999999998,1,-2.58267e+18,Fragrance,Estore,Givenchy,FR,Toulon,Unknown,2,Premium,68,Drifting,Promo Dependence,70.1,Strong,Discount Explorers,0,0
-7.2856e+17,372.75,160.02,11,4,2025-01-17,2025-05-20,93.1875,91.25,164.25,5,6,2,3,3,123,41.0,1,0.30035474970437526,1,,,,,,,,,FR,26-35yo,genz,1,PARAY VIEILLE POSTE,3,1,Bronze,Champions,2025-01-19,2.0,208.5,372.75,160.02,0,MAEK UP -> MAEK UP -> MAEK UP -> FRAGRANCE,Store -> estore -> estore -> Store,SEPHORA -> TOO FACED -> BENEFIT -> YVES ST LAURENT,372.75,212.73,0,-7.2856e+17,Make Up,Store,Sephora,FR,Paray Vieille Poste,26-35yo,1,Premium,225,Inactive,Erosion,82.9,Elite,One-and-Done,0,0
4.46e+18,401.21,188.57,9,4,2025-03-22,2025-11-11,100.3025,102.755,134.92,3,6,1,3,1,234,78.0,1,0.31972939062023126,0,SKINCARE,SELECTIVE,LAUDER,estore,134.92,44.98,1.0,2025-03-22 13:08:00,FR,,,2,,3,2,Bronze,Loyal,2025-06-25,95.0,134.92,401.21,188.57,0,SKINCARE -> SKINCARE -> FRAGRANCE -> SKINCARE,estore -> estore -> estore -> estore,LAUDER -> RITUALS -> CLINIQUE -> LAUDER,401.21,212.64,1,4.46e+18,Skincare,Estore,Lauder,FR,Unknown,Unknown,2,Premium,50,Cooling,Promo Dependence,72.9,Strong,Rising Stars,0,0
5.8362e+18,390.38,181.45,23,6,2025-01-17,2025-07-03,65.06333333333333,45.375,111.36,4,6,1,3,1,167,33.4,1,0.31731458650298167,0,,,,,,,,,FR,46-60yo,,2,MONT DE MARSAN,3,2,Bronze,Loyal,2025-01-24,7.0,299.63,390.38,181.45,0,SKINCARE -> MAEK UP -> FRAGRANCE -> SKINCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,SEPHORA -> SEPHORA -> J.P. GAULTIER -> SEPHORA -> SEPHORA,390.38,208.93,0,5.8362e+18,Skincare,Store,Sephora,FR,Mont De Marsan,46-60yo,2,Premium,181,Inactive,Erosion,77.0,Elite,Rising Stars,0,0
9.18769e+18,402.8,197.19,6,2,2025-07-22,2025-07-22,201.4,201.4,307.04,2,5,1,3,1,0,0.0,1,0.32865547759129315,0,FRAGRANCE,SELECTIVE,J.P. GAULTIER,store,95.76,56.24,1.0,2025-07-22 13:25:00,FR,,,1,,2,8,Silver,At Risk,2025-07-22,0.0,402.8,402.8,197.19,0,FRAGRANCE -> FRAGRANCE,Store -> Store,LANCOME -> J.P. GAULTIER,402.8,205.61,1,9.18769e+18,Fragrance,Store,J.P. Gaultier,FR,Unknown,Unknown,1,Premium,162,At Risk,Erosion,80.7,Elite,Discount Explorers,0,0
1.68726e+18,428.44,224.5,17,12,2025-01-01,2025-12-08,35.70333333333333,42.7,76.3,5,9,2,3,3,341,31.0,1,0.3438294483413483,1,,,,,,,,,FR,,geny,2,ST LAURENT DU VAR,4,2,No Loyalty,Loyal,2025-01-17,16.0,113.3,428.44,224.5,1,MAKE UP -> SKINCARE -> MAEK UP -> FRAGRANCE -> HAIRCARE,estore -> Store -> estore -> Store -> estore,TOO FACED -> SEPHORA -> SEPHORA -> MUGLER THIERRY -> LES SECRETS DE LOLY,428.44,203.94,0,1.68726e+18,Make Up,Estore,Too Faced,FR,St Laurent Du Var,Unknown,2,Premium,23,Active,Promo Dependence,77.4,Elite,One-and-Done,0,0
-5.82373e+18,354.2,151.8,4,2,2025-11-19,2025-11-19,177.1,177.1,213.5,1,1,1,1,1,0,0.0,1,0.30000000000000004,0,,,,,,,,,FR,m60yo,babyboomers,2,FONTENAY SOUS BOIS,3,5,Bronze,Promising,2025-11-19,0.0,354.2,354.2,151.8,0,FRAGRANCE -> FRAGRANCE,Store -> Store,J.P. GAULTIER -> J.P. GAULTIER,354.2,202.39999999999998,0,-5.82373e+18,Fragrance,Store,J.P. Gaultier,FR,Fontenay Sous Bois,m60yo,2,Premium,42,Cooling,Promo Dependence,74.9,Strong,Discount Explorers,0,0
-2.82483e+18,406.61,204.39,55,13,2025-01-08,2025-11-26,31.27769230769231,17.98,86.54,4,6,1,3,2,322,26.833333333333332,1,0.3345171849427168,0,,,,,,,,,FR,46-60yo,,2,THERDONNE,3,2,Bronze,Loyal,2025-01-08,0.0,194.26000000000002,406.61,204.39,1,SKINCARE -> SKINCARE -> MAKE UP -> SKINCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,SEPHORA -> SEPHORA -> SEPHORA -> SEPHORA -> SEPHORA,406.61,202.22000000000003,0,-2.82483e+18,Skincare,Store,Sephora,FR,Therdonne,46-60yo,2,Premium,35,Cooling,Promo Dependence,77.2,Elite,Rising Stars,0,0
7.85624e+18,389.65000000000003,191.34,10,2,2025-07-12,2025-12-13,194.82500000000002,194.82500000000002,303.1,3,7,1,3,2,154,154.0,1,0.32933441195201296,0,FRAGRANCE|FRAGRANCE,SELECTIVE|SELECTIVE,GIVENCHY|YVES ST LAURENT,store,155.25,51.75,2.0,2022-12-10 11:42:00,FR,,geny,2,MELESSE,3,4,Bronze,Recent,2025-12-13,154.0,86.55,389.65000000000003,191.34,0,FRAGRANCE -> FRAGRANCE,Store -> Store,RABANNE -> AZZARO,389.65000000000003,198.31000000000003,1,7.85624e+18,Mixed Basket (Fragrance + 1 others),Store,Mixed Basket (Givenchy + 1 others),FR,Melesse,Unknown,2,Premium,18,Active,Promo Dependence,70.4,Strong,Discount Explorers,0,0
-5.96158e+18,365.62,170.28,4,3,2025-07-18,2025-12-06,121.87333333333333,129.0,216.72,2,2,2,2,2,141,70.5,1,0.31774584810598994,1,,,,,,,,,FR,46-60yo,,2,PFETTERHOUSE,3,4,Bronze,Recent,2025-07-19,1.0,236.62,365.62,170.28,0,FRAGRANCE -> MAEK UP -> FRAGRANCE,estore -> Store -> Store,CHANEL -> OPI -> CHANEL,365.62,195.34,0,-5.96158e+18,Fragrance,Estore,Chanel,FR,Pfetterhouse,46-60yo,2,Premium,25,Active,Promo Dependence,80.5,Elite,One-and-Done,0,0
